village,district,village_code,unit,nearest_rail_station,dist_rail_station_km,nearest_icd,dist_icd_km,nearest_port,dist_port_km,nearest_air_cargo,dist_air_cargo_km,nearest_icp,dist_icp_km
BAL KHURD,AMRITSAR,37617,village,Verka Junction,8.08,ICD Ludhiana,128.57,Deendayal Port (Kandla),1048.14,Sri Guru Ram Dass Jee International Airport (ATQ),7.02,Kartarpur Sahib ICP,31.43
MODE,AMRITSAR,37649,village,ATARI,5.65,ICD Ludhiana,144.52,Deendayal Port (Kandla),1028.62,Sri Guru Ram Dass Jee International Airport (ATQ),21.7,Kartarpur Sahib ICP,54.55
MULE CHAK,AMRITSAR,37567,village,AMRITSAR JN,4.7,ICD Ludhiana,119.93,Deendayal Port (Kandla),1034.95,Sri Guru Ram Dass Jee International Airport (ATQ),14.54,Kartarpur Sahib ICP,45.14
NATHAPURA,AMRITSAR,37637,village,KHASA,5.28,ICD Ludhiana,129.16,Deendayal Port (Kandla),1026.32,Sri Guru Ram Dass Jee International Airport (ATQ),17.9,Attari ICP,51.24
NAUSHEHRA,AMRITSAR,37680,village,Verka Junction,3.61,ICD Ludhiana,124.05,Deendayal Port (Kandla),1045.95,Sri Guru Ram Dass Jee International Airport (ATQ),10.01,Kartarpur Sahib ICP,34.06
OTHIAN,AMRITSAR,37606,village,Verka Junction,3.42,ICD Ludhiana,117.08,Deendayal Port (Kandla),1044.73,Sri Guru Ram Dass Jee International Airport (ATQ),16.77,Kartarpur Sahib ICP,37.07
PADHIYAR,AMRITSAR,37646,village,ATARI,4.42,ICD Ludhiana,138.02,Deendayal Port (Kandla),1028.96,Sri Guru Ram Dass Jee International Airport (ATQ),17.42,Kartarpur Sahib ICP,52.16
PANDORI,AMRITSAR,37579,village,MANANWALA,6.56,ICD Ludhiana,111.75,Deendayal Port (Kandla),1035.33,Sri Guru Ram Dass Jee International Airport (ATQ),21.62,Kartarpur Sahib ICP,46.93
PANDORI WARICH (PART),AMRITSAR,37689,village,Verka Junction,1.21,ICD Ludhiana,121.49,Deendayal Port (Kandla),1045.16,Sri Guru Ram Dass Jee International Airport (ATQ),12.32,Kartarpur Sahib ICP,35.34
SOHIAN KHURD,AMRITSAR,37612,village,Verka Junction,4.72,ICD Ludhiana,120.19,Deendayal Port (Kandla),1049.9,Sri Guru Ram Dass Jee International Airport (ATQ),16.25,Kartarpur Sahib ICP,31.67
SULTANWIND,AMRITSAR,0,village,AMRITSAR JN,5.74,ICD Ludhiana,117.69,Deendayal Port (Kandla),1035.94,Sri Guru Ram Dass Jee International Airport (ATQ),16.04,Kartarpur Sahib ICP,44.66
BABA BAKALA,AMRITSAR,37849,village,BABA BAKALARAYA,3.12,ICD Ludhiana,90.14,Deendayal Port (Kandla),1049.46,Sri Guru Ram Dass Jee International Airport (ATQ),47.48,Kartarpur Sahib ICP,53.04
BALOWAL,AMRITSAR,37776,village,Jaintipura,10.25,ICD Ludhiana,108.66,Deendayal Port (Kandla),1057.75,Sri Guru Ram Dass Jee International Airport (ATQ),33.68,Kartarpur Sahib ICP,34.73
BEDADPUR,AMRITSAR,37824,village,BABA BAKALARAYA,5.26,ICD Ludhiana,92.08,Deendayal Port (Kandla),1052.13,Sri Guru Ram Dass Jee International Airport (ATQ),47.01,Kartarpur Sahib ICP,50.83
BHAINI BADESHAN,AMRITSAR,37696,village,TANGRA,5.18,ICD Ludhiana,96.94,Deendayal Port (Kandla),1041.54,Sri Guru Ram Dass Jee International Airport (ATQ),36.93,Kartarpur Sahib ICP,50.43
BOPARAI,AMRITSAR,37778,village,TANGRA,11.55,ICD Ludhiana,107.09,Deendayal Port (Kandla),1055.93,Sri Guru Ram Dass Jee International Airport (ATQ),33.8,Kartarpur Sahib ICP,36.57
KOTLA BATHUNGARH,AMRITSAR,37731,village,TANGRA,0.97,ICD Ludhiana,101.81,Deendayal Port (Kandla),1045.29,Sri Guru Ram Dass Jee International Airport (ATQ),33.01,Kartarpur Sahib ICP,45.04
CHAK MAHATBKOT,AMRITSAR,0,village,BABA BAKALARAYA,3.1,ICD Ludhiana,87.96,Deendayal Port (Kandla),1044.94,Sri Guru Ram Dass Jee International Airport (ATQ),47.59,Kartarpur Sahib ICP,56.05
CHAK THATHIAN,AMRITSAR,37823,village,BABA BAKALARAYA,6.08,ICD Ludhiana,93.04,Deendayal Port (Kandla),1053.03,Sri Guru Ram Dass Jee International Airport (ATQ),46.56,Kartarpur Sahib ICP,49.82
CHUNG,AMRITSAR,37812,village,BABA BAKALARAYA,16.08,ICD Ludhiana,102.26,Deendayal Port (Kandla),1062.12,Sri Guru Ram Dass Jee International Airport (ATQ),44.04,Kartarpur Sahib ICP,40.53
DAUD,AMRITSAR,37808,village,BABA BAKALARAYA,7.53,ICD Ludhiana,96.8,Deendayal Port (Kandla),1053.59,Sri Guru Ram Dass Jee International Airport (ATQ),42.9,Kartarpur Sahib ICP,46.22
DANIAL,AMRITSAR,37804,village,BABA BAKALARAYA,3.04,ICD Ludhiana,93.61,Deendayal Port (Kandla),1049.26,Sri Guru Ram Dass Jee International Airport (ATQ),43.63,Kartarpur Sahib ICP,49.98
DHARMU CHAK,AMRITSAR,37781,village,BUTARI,10.74,ICD Ludhiana,103.26,Deendayal Port (Kandla),1055.7,Sri Guru Ram Dass Jee International Airport (ATQ),37.58,Kartarpur Sahib ICP,39.96
GAZIWAL MIANI,AMRITSAR,37833,village,DHILWAN,8.39,ICD Ludhiana,87.18,Deendayal Port (Kandla),1055.33,Sri Guru Ram Dass Jee International Airport (ATQ),54.61,Kartarpur Sahib ICP,55.6
JALALPUR SHERON,AMRITSAR,37844,village,BEAS,12.87,ICD Ludhiana,90.9,Deendayal Port (Kandla),1060.0,Sri Guru Ram Dass Jee International Airport (ATQ),54.31,Kartarpur Sahib ICP,52.3
KHERA THANEWAL,AMRITSAR,37835,village,BEAS,9.76,ICD Ludhiana,90.28,Deendayal Port (Kandla),1056.92,Sri Guru Ram Dass Jee International Airport (ATQ),52.42,Kartarpur Sahib ICP,52.52
LAKHUWAL,AMRITSAR,37826,village,BEAS,3.99,ICD Ludhiana,89.01,Deendayal Port (Kandla),1050.72,Sri Guru Ram Dass Jee International Airport (ATQ),49.45,Kartarpur Sahib ICP,53.89
LOHARANWALA,AMRITSAR,37720,village,BUTARI,1.71,ICD Ludhiana,95.2,Deendayal Port (Kandla),1047.34,Sri Guru Ram Dass Jee International Airport (ATQ),40.93,Kartarpur Sahib ICP,49.2
MADHYAN,AMRITSAR,37717,village,BABA BAKALARAYA,1.75,ICD Ludhiana,91.92,Deendayal Port (Kandla),1046.01,Sri Guru Ram Dass Jee International Airport (ATQ),43.82,Kartarpur Sahib ICP,52.37
PALLAH,AMRITSAR,37822,village,BABA BAKALARAYA,7.56,ICD Ludhiana,95.25,Deendayal Port (Kandla),1054.37,Sri Guru Ram Dass Jee International Airport (ATQ),45.1,Kartarpur Sahib ICP,47.58
QAZIKOT,AMRITSAR,37770,village,Jaintipura,5.84,ICD Ludhiana,113.01,Deendayal Port (Kandla),1061.33,Sri Guru Ram Dass Jee International Airport (ATQ),32.65,Kartarpur Sahib ICP,30.08
RAIPUR KHURD,AMRITSAR,37745,village,TANGRA,4.09,ICD Ludhiana,100.86,Deendayal Port (Kandla),1047.78,Sri Guru Ram Dass Jee International Airport (ATQ),35.12,Kartarpur Sahib ICP,44.54
RAYA KHURD,AMRITSAR,0,village,BABA BAKALARAYA,0.76,ICD Ludhiana,90.59,Deendayal Port (Kandla),1047.49,Sri Guru Ram Dass Jee International Airport (ATQ),45.95,Kartarpur Sahib ICP,53.07
SURO PADDA,AMRITSAR,37790,village,BUTARI,13.8,ICD Ludhiana,104.21,Deendayal Port (Kandla),1059.16,Sri Guru Ram Dass Jee International Airport (ATQ),39.39,Kartarpur Sahib ICP,38.57
SARAI,AMRITSAR,37757,village,TANGRA,8.26,ICD Ludhiana,103.65,Deendayal Port (Kandla),1052.58,Sri Guru Ram Dass Jee International Airport (ATQ),34.95,Kartarpur Sahib ICP,40.48
SIDHWAN,AMRITSAR,37766,village,Jaintipura,6.78,ICD Ludhiana,112.32,Deendayal Port (Kandla),1058.8,Sri Guru Ram Dass Jee International Airport (ATQ),30.98,Kartarpur Sahib ICP,31.32
SINGHPURA,AMRITSAR,37752,village,BUTARI,6.62,ICD Ludhiana,100.45,Deendayal Port (Kandla),1051.77,Sri Guru Ram Dass Jee International Airport (ATQ),37.8,Kartarpur Sahib ICP,43.4
TAPIALA,AMRITSAR,37816,village,BABA BAKALARAYA,13.17,ICD Ludhiana,95.91,Deendayal Port (Kandla),1060.1,Sri Guru Ram Dass Jee International Airport (ATQ),48.94,Kartarpur Sahib ICP,46.96
UMRA NANGAL,AMRITSAR,37712,village,BABA BAKALARAYA,2.52,ICD Ludhiana,88.71,Deendayal Port (Kandla),1047.29,Sri Guru Ram Dass Jee International Airport (ATQ),47.87,Kartarpur Sahib ICP,54.78
WARAICH,AMRITSAR,37828,village,BEAS,3.14,ICD Ludhiana,86.48,Deendayal Port (Kandla),1050.22,Sri Guru Ram Dass Jee International Airport (ATQ),51.9,Kartarpur Sahib ICP,56.35
GAGARKE,FIROZPUR,38190,village,MALLANWALA KHAS,9.26,ICD Ludhiana,101.99,Deendayal Port (Kandla),987.87,Sri Guru Ram Dass Jee International Airport (ATQ),63.46,Attari ICP,19.05
ARLI BHAN,GURDASPUR,28871,village,Batala Sugar Mills,15.42,ICD Ludhiana,135.09,Deendayal Port (Kandla),1081.9,Sri Guru Ram Dass Jee International Airport (ATQ),40.33,Kartarpur Sahib ICP,10.54
BASANT KOT,GURDASPUR,28883,village,Batala Sugar Mills,15.23,ICD Ludhiana,133.49,Deendayal Port (Kandla),1077.77,Sri Guru Ram Dass Jee International Airport (ATQ),36.26,Kartarpur Sahib ICP,9.78
CHANDU NANGAL,GURDASPUR,0,village,Chhina,26.1,ICD Ludhiana,145.76,Deendayal Port (Kandla),1086.04,Sri Guru Ram Dass Jee International Airport (ATQ),42.08,Kartarpur Sahib ICP,6.52
DALA,GURDASPUR,28986,village,Jaintipura,29.91,ICD Ludhiana,148.5,Deendayal Port (Kandla),1080.34,Sri Guru Ram Dass Jee International Airport (ATQ),36.17,Kartarpur Sahib ICP,6.25
DHAROWALI,GURDASPUR,28914,village,Batala Junction,20.11,ICD Ludhiana,138.09,Deendayal Port (Kandla),1078.56,Sri Guru Ram Dass Jee International Airport (ATQ),35.5,Kartarpur Sahib ICP,4.86
DHARAMKOT RANDHAWA,GURDASPUR,28976,village,Jaintipura,30.11,ICD Ludhiana,148.39,Deendayal Port (Kandla),1082.28,Sri Guru Ram Dass Jee International Airport (ATQ),38.07,Kartarpur Sahib ICP,5.69
DOBURJI,GURDASPUR,28891,village,Chhina,18.66,ICD Ludhiana,138.91,Deendayal Port (Kandla),1084.86,Sri Guru Ram Dass Jee International Airport (ATQ),42.32,Kartarpur Sahib ICP,9.32
FATTUPUR,GURDASPUR,28888,village,Chhina,16.75,ICD Ludhiana,136.95,Deendayal Port (Kandla),1084.14,Sri Guru Ram Dass Jee International Airport (ATQ),42.19,Kartarpur Sahib ICP,10.57
GURCHAK,GURDASPUR,28987,village,Jaintipura,30.96,ICD Ludhiana,149.44,Deendayal Port (Kandla),1081.71,Sri Guru Ram Dass Jee International Airport (ATQ),37.55,Kartarpur Sahib ICP,6.87
GURU CHAK (RAM DIWALI),GURDASPUR,0,village,Jaintipura,26.83,ICD Ludhiana,145.53,Deendayal Port (Kandla),1077.88,Sri Guru Ram Dass Jee International Airport (ATQ),33.66,Kartarpur Sahib ICP,4.46
HAKIM BEG,GURDASPUR,28956,village,Kathunangal,19.9,ICD Ludhiana,139.32,Deendayal Port (Kandla),1067.64,Sri Guru Ram Dass Jee International Airport (ATQ),23.5,Kartarpur Sahib ICP,12.12
JAURIAN KALAN,GURDASPUR,28942,village,Batala Sugar Mills,24.89,ICD Ludhiana,144.09,Deendayal Port (Kandla),1084.03,Sri Guru Ram Dass Jee International Airport (ATQ),40.16,Kartarpur Sahib ICP,4.62
KHASANWALA,GURDASPUR,28970,village,Batala Sugar Mills,27.93,ICD Ludhiana,147.22,Deendayal Port (Kandla),1085.69,Sri Guru Ram Dass Jee International Airport (ATQ),41.56,Kartarpur Sahib ICP,6.37
KHALILPUR,GURDASPUR,28936,village,Batala Sugar Mills,23.64,ICD Ludhiana,143.17,Deendayal Port (Kandla),1084.9,Sri Guru Ram Dass Jee International Airport (ATQ),41.26,Kartarpur Sahib ICP,5.99
KOTLI DAYARAM,GURDASPUR,28931,village,Chhina,27.5,ICD Ludhiana,146.91,Deendayal Port (Kandla),1085.95,Sri Guru Ram Dass Jee International Airport (ATQ),41.86,Kartarpur Sahib ICP,6.52
MAN,GURDASPUR,28935,village,Chhina,24.21,ICD Ludhiana,143.98,Deendayal Port (Kandla),1085.67,Sri Guru Ram Dass Jee International Airport (ATQ),41.95,Kartarpur Sahib ICP,6.51
MANGLIAN,GURDASPUR,28964,village,Batala Sugar Mills,27.23,ICD Ludhiana,145.36,Deendayal Port (Kandla),1081.37,Sri Guru Ram Dass Jee International Airport (ATQ),37.22,Kartarpur Sahib ICP,2.72
MEHTA,GURDASPUR,28980,village,Jaintipura,28.52,ICD Ludhiana,147.27,Deendayal Port (Kandla),1078.22,Sri Guru Ram Dass Jee International Airport (ATQ),34.04,Kartarpur Sahib ICP,6.09
NURPUR,GURDASPUR,28912,village,Batala Sugar Mills,21.14,ICD Ludhiana,139.49,Deendayal Port (Kandla),1079.89,Sri Guru Ram Dass Jee International Airport (ATQ),36.59,Kartarpur Sahib ICP,3.93
RASULPUR,GURDASPUR,28989,village,Jaintipura,33.04,ICD Ludhiana,151.63,Deendayal Port (Kandla),1082.06,Sri Guru Ram Dass Jee International Airport (ATQ),38.09,Kartarpur Sahib ICP,9.19
SHAHAZDA,GURDASPUR,28979,village,Jaintipura,28.28,ICD Ludhiana,146.99,Deendayal Port (Kandla),1078.48,Sri Guru Ram Dass Jee International Airport (ATQ),34.28,Kartarpur Sahib ICP,5.59
ARYANAGAR,GURDASPUR,28218,village,Gurdaspur,1.84,ICD Ludhiana,133.44,Deendayal Port (Kandla),1104.07,Sri Guru Ram Dass Jee International Airport (ATQ),68.58,Kartarpur Sahib ICP,38.48
ADMAL,GURDASPUR,27930,village,Gurdaspur,15.5,ICD Ludhiana,144.65,Deendayal Port (Kandla),1105.82,Sri Guru Ram Dass Jee International Airport (ATQ),64.86,Kartarpur Sahib ICP,30.9
AIMA,GURDASPUR,27803,village,Dina Nagar,8.17,ICD Ludhiana,144.91,Deendayal Port (Kandla),1113.19,Sri Guru Ram Dass Jee International Airport (ATQ),73.95,Kartarpur Sahib ICP,40.6
ANANDPUR,GURDASPUR,28206,village,Dina Nagar,5.29,ICD Ludhiana,134.85,Deendayal Port (Kandla),1110.23,Sri Guru Ram Dass Jee International Airport (ATQ),75.98,Kartarpur Sahib ICP,45.69
ARJO  CHAK,GURDASPUR,28134,village,Gurdaspur,9.73,ICD Ludhiana,139.18,Deendayal Port (Kandla),1103.9,Sri Guru Ram Dass Jee International Airport (ATQ),64.99,Kartarpur Sahib ICP,32.68
AUJLA,GURDASPUR,28229,village,Jhawar,2.08,ICD Ludhiana,129.59,Deendayal Port (Kandla),1099.57,Sri Guru Ram Dass Jee International Airport (ATQ),65.2,Kartarpur Sahib ICP,36.61
AWANA,GURDASPUR,28487,village,GHAUNSPUR,7.9,ICD Ludhiana,110.11,Deendayal Port (Kandla),1092.89,Sri Guru Ram Dass Jee International Airport (ATQ),73.05,Kartarpur Sahib ICP,52.72
BADOH,GURDASPUR,28102,village,Dhariwal,1.75,ICD Ludhiana,124.28,Deendayal Port (Kandla),1088.22,Sri Guru Ram Dass Jee International Airport (ATQ),54.23,Kartarpur Sahib ICP,29.19
BAHERI,GURDASPUR,27873,village,MIRTHAL,4.8,ICD Ludhiana,135.93,Deendayal Port (Kandla),1116.35,Sri Guru Ram Dass Jee International Airport (ATQ),83.85,Kartarpur Sahib ICP,53.67
BHORIAN GOJRAN,GURDASPUR,0,village,MUKERIAN,12.16,ICD Ludhiana,118.48,Deendayal Port (Kandla),1095.62,Sri Guru Ram Dass Jee International Airport (ATQ),68.74,Kartarpur Sahib ICP,44.99
JATI SARAI,GURDASPUR,28385,village,MUKERIAN,10.66,ICD Ludhiana,118.01,Deendayal Port (Kandla),1096.32,Sri Guru Ram Dass Jee International Airport (ATQ),70.13,Kartarpur Sahib ICP,46.49
BIDHIPUR,GURDASPUR,28099,village,Dhariwal,3.2,ICD Ludhiana,123.41,Deendayal Port (Kandla),1086.77,Sri Guru Ram Dass Jee International Airport (ATQ),53.04,Kartarpur Sahib ICP,28.76
BUGNA,GURDASPUR,27917,village,Gurdaspur,11.21,ICD Ludhiana,142.18,Deendayal Port (Kandla),1107.58,Sri Guru Ram Dass Jee International Airport (ATQ),68.15,Kartarpur Sahib ICP,35.1
CHAK BHANGWAN,GURDASPUR,28078,village,Chhina,2.17,ICD Ludhiana,122.35,Deendayal Port (Kandla),1081.34,Sri Guru Ram Dass Jee International Airport (ATQ),47.11,Kartarpur Sahib ICP,25.2
CHAK DANIANWALI,GURDASPUR,0,village,Chhina,4.63,ICD Ludhiana,118.23,Deendayal Port (Kandla),1081.9,Sri Guru Ram Dass Jee International Airport (ATQ),51.0,Kartarpur Sahib ICP,30.68
CHAK NURAWALI,GURDASPUR,28031,village,Dhariwal,9.63,ICD Ludhiana,132.91,Deendayal Port (Kandla),1089.89,Sri Guru Ram Dass Jee International Airport (ATQ),50.85,Kartarpur Sahib ICP,21.09
CHAK RAJA,GURDASPUR,27926,village,Gurdaspur,12.7,ICD Ludhiana,143.04,Deendayal Port (Kandla),1106.88,Sri Guru Ram Dass Jee International Airport (ATQ),66.86,Kartarpur Sahib ICP,33.48
CHAK TARARA,GURDASPUR,28162,village,Jhawar,7.08,ICD Ludhiana,135.79,Deendayal Port (Kandla),1101.52,Sri Guru Ram Dass Jee International Airport (ATQ),63.81,Kartarpur Sahib ICP,32.65
CHOUR,GURDASPUR,28158,village,Jhawar,6.92,ICD Ludhiana,134.93,Deendayal Port (Kandla),1099.25,Sri Guru Ram Dass Jee International Airport (ATQ),61.39,Kartarpur Sahib ICP,30.51
DAKHLA,GURDASPUR,28150,village,Jhawar,10.54,ICD Ludhiana,137.34,Deendayal Port (Kandla),1098.5,Sri Guru Ram Dass Jee International Airport (ATQ),59.16,Kartarpur Sahib ICP,27.23
DADWAN,GURDASPUR,28105,village,Dhariwal,2.18,ICD Ludhiana,127.45,Deendayal Port (Kandla),1090.98,Sri Guru Ram Dass Jee International Airport (ATQ),55.51,Kartarpur Sahib ICP,28.45
DAKHLA,GURDASPUR,28210,village,Gurdaspur,5.42,ICD Ludhiana,133.55,Deendayal Port (Kandla),1108.41,Sri Guru Ram Dass Jee International Airport (ATQ),74.38,Kartarpur Sahib ICP,44.46
DALLA,GURDASPUR,28288,village,BHANGALA,7.49,ICD Ludhiana,126.88,Deendayal Port (Kandla),1106.65,Sri Guru Ram Dass Jee International Airport (ATQ),77.06,Kartarpur Sahib ICP,49.6
DHAMRAI,GURDASPUR,27864,village,Dina Nagar,2.92,ICD Ludhiana,138.72,Deendayal Port (Kandla),1115.08,Sri Guru Ram Dass Jee International Airport (ATQ),80.07,Kartarpur Sahib ICP,48.83
DINANAGAR,GURDASPUR,914490,village,Dina Nagar,0.58,ICD Ludhiana,139.67,Deendayal Port (Kandla),1114.29,Sri Guru Ram Dass Jee International Airport (ATQ),78.36,Kartarpur Sahib ICP,46.73
DORANGLA,GURDASPUR,27941,village,Gurdaspur,12.83,ICD Ludhiana,141.9,Deendayal Port (Kandla),1104.54,Sri Guru Ram Dass Jee International Airport (ATQ),64.47,Kartarpur Sahib ICP,31.25
FAKKARPUR,GURDASPUR,27881,village,BLOCK HUT BEAS,2.05,ICD Ludhiana,133.68,Deendayal Port (Kandla),1116.51,Sri Guru Ram Dass Jee International Airport (ATQ),85.88,Kartarpur Sahib ICP,56.49
GAWALIAN,GURDASPUR,27861,village,Dina Nagar,2.73,ICD Ludhiana,137.41,Deendayal Port (Kandla),1112.6,Sri Guru Ram Dass Jee International Airport (ATQ),77.5,Kartarpur Sahib ICP,46.49
GHOREWAL,GURDASPUR,28471,village,GHAUNSPUR,16.83,ICD Ludhiana,108.57,Deendayal Port (Kandla),1085.12,Sri Guru Ram Dass Jee International Airport (ATQ),63.9,Kartarpur Sahib ICP,45.9
GHURALA,GURDASPUR,28228,village,Gurdaspur,1.95,ICD Ludhiana,130.15,Deendayal Port (Kandla),1101.66,Sri Guru Ram Dass Jee International Airport (ATQ),67.59,Kartarpur Sahib ICP,38.76
GODAR,GURDASPUR,28291,village,BHANGALA,9.04,ICD Ludhiana,125.76,Deendayal Port (Kandla),1104.57,Sri Guru Ram Dass Jee International Airport (ATQ),75.01,Kartarpur Sahib ICP,47.95
GURDASPUR,GURDASPUR,914489,village,Gurdaspur,2.1,ICD Ludhiana,131.79,Deendayal Port (Kandla),1102.02,Sri Guru Ram Dass Jee International Airport (ATQ),66.94,Kartarpur Sahib ICP,37.44
HAVELI  HARNI,GURDASPUR,28427,village,Sohal,9.24,ICD Ludhiana,118.51,Deendayal Port (Kandla),1091.09,Sri Guru Ram Dass Jee International Airport (ATQ),62.54,Kartarpur Sahib ICP,39.46
LANGE,GURDASPUR,27884,village,BLOCK HUT BEAS,5.48,ICD Ludhiana,132.07,Deendayal Port (Kandla),1113.2,Sri Guru Ram Dass Jee International Airport (ATQ),82.3,Kartarpur Sahib ICP,53.23
JAGATPUR KHURD,GURDASPUR,28293,village,Gurdaspur,8.65,ICD Ludhiana,126.28,Deendayal Port (Kandla),1104.34,Sri Guru Ram Dass Jee International Airport (ATQ),74.25,Kartarpur Sahib ICP,46.99
NAURANGPUR,GURDASPUR,28187,village,Dina Nagar,3.43,ICD Ludhiana,137.44,Deendayal Port (Kandla),1110.97,Sri Guru Ram Dass Jee International Airport (ATQ),75.25,Kartarpur Sahib ICP,44.1
JAKARIA,GURDASPUR,27895,village,Dina Nagar,3.77,ICD Ludhiana,136.36,Deendayal Port (Kandla),1111.82,Sri Guru Ram Dass Jee International Airport (ATQ),77.14,Kartarpur Sahib ICP,46.43
JATTUWAL,GURDASPUR,28276,village,Gurdaspur,6.28,ICD Ludhiana,129.38,Deendayal Port (Kandla),1105.94,Sri Guru Ram Dass Jee International Airport (ATQ),74.02,Kartarpur Sahib ICP,45.58
JHINDA,GURDASPUR,28480,village,GHAUNSPUR,12.77,ICD Ludhiana,108.92,Deendayal Port (Kandla),1088.39,Sri Guru Ram Dass Jee International Airport (ATQ),67.95,Kartarpur Sahib ICP,48.94
JIWAN CHAK,GURDASPUR,27918,village,Gurdaspur,11.03,ICD Ludhiana,141.82,Deendayal Port (Kandla),1107.04,Sri Guru Ram Dass Jee International Airport (ATQ),67.64,Kartarpur Sahib ICP,34.66
KHAGAR,GURDASPUR,27934,village,Jhawar,15.14,ICD Ludhiana,142.98,Deendayal Port (Kandla),1102.9,Sri Guru Ram Dass Jee International Airport (ATQ),62.0,Kartarpur Sahib ICP,28.3
JHUNGIAN,GURDASPUR,27929,village,Gurdaspur,14.7,ICD Ludhiana,144.06,Deendayal Port (Kandla),1105.87,Sri Guru Ram Dass Jee International Airport (ATQ),65.16,Kartarpur Sahib ICP,31.38
KHOJKIPUR,GURDASPUR,28465,village,GHAUNSPUR,13.8,ICD Ludhiana,106.85,Deendayal Port (Kandla),1086.17,Sri Guru Ram Dass Jee International Airport (ATQ),67.07,Kartarpur Sahib ICP,49.29
KHUNDI,GURDASPUR,28349,village,Dhariwal,3.36,ICD Ludhiana,122.84,Deendayal Port (Kandla),1090.18,Sri Guru Ram Dass Jee International Airport (ATQ),57.81,Kartarpur Sahib ICP,33.05
KHUSHIPUR,GURDASPUR,27923,village,Gurdaspur,11.78,ICD Ludhiana,141.88,Deendayal Port (Kandla),1105.93,Sri Guru Ram Dass Jee International Airport (ATQ),66.21,Kartarpur Sahib ICP,33.12
KHUTHA,GURDASPUR,27915,village,Dina Nagar,10.47,ICD Ludhiana,142.12,Deendayal Port (Kandla),1108.52,Sri Guru Ram Dass Jee International Airport (ATQ),69.37,Kartarpur Sahib ICP,36.42
KOT FARIDI,GURDASPUR,28094,village,Chhina,2.06,ICD Ludhiana,124.62,Deendayal Port (Kandla),1084.79,Sri Guru Ram Dass Jee International Airport (ATQ),49.71,Kartarpur Sahib ICP,25.39
KOTLI GUJJRAN,GURDASPUR,28485,village,GHAUNSPUR,7.13,ICD Ludhiana,111.23,Deendayal Port (Kandla),1094.56,Sri Guru Ram Dass Jee International Airport (ATQ),74.29,Kartarpur Sahib ICP,53.32
KOTLI KARAL,GURDASPUR,28219,village,Gurdaspur,0.94,ICD Ludhiana,132.72,Deendayal Port (Kandla),1104.3,Sri Guru Ram Dass Jee International Airport (ATQ),69.37,Kartarpur Sahib ICP,39.57
KOTLI MOHIAN,GURDASPUR,28156,village,Jhawar,7.51,ICD Ludhiana,134.98,Deendayal Port (Kandla),1098.46,Sri Guru Ram Dass Jee International Airport (ATQ),60.37,Kartarpur Sahib ICP,29.44
LITAR,GURDASPUR,0,village,Gurdaspur,1.45,ICD Ludhiana,133.14,Deendayal Port (Kandla),1104.08,Sri Guru Ram Dass Jee International Airport (ATQ),68.79,Kartarpur Sahib ICP,38.81
LOHGARH,GURDASPUR,27897,village,Dina Nagar,2.85,ICD Ludhiana,137.68,Deendayal Port (Kandla),1111.6,Sri Guru Ram Dass Jee International Airport (ATQ),75.97,Kartarpur Sahib ICP,44.78
MUNAN KHURD,GURDASPUR,28367,village,MUSAHIBPUR,10.18,ICD Ludhiana,122.58,Deendayal Port (Kandla),1100.65,Sri Guru Ram Dass Jee International Airport (ATQ),72.16,Kartarpur Sahib ICP,46.42
MANKAUR SINGH,GURDASPUR,28221,village,Gurdaspur,0.81,ICD Ludhiana,131.02,Deendayal Port (Kandla),1103.16,Sri Guru Ram Dass Jee International Airport (ATQ),69.01,Kartarpur Sahib ICP,39.85
MAHESH DOGAR BHATTIAN,GURDASPUR,28365,village,MUSAHIBPUR,9.65,ICD Ludhiana,123.27,Deendayal Port (Kandla),1101.65,Sri Guru Ram Dass Jee International Airport (ATQ),72.98,Kartarpur Sahib ICP,46.93
MAHANDIPUR,GURDASPUR,28211,village,Gurdaspur,4.74,ICD Ludhiana,133.78,Deendayal Port (Kandla),1108.0,Sri Guru Ram Dass Jee International Airport (ATQ),73.65,Kartarpur Sahib ICP,43.62
MAMWAL,GURDASPUR,27791,village,Dina Nagar,13.09,ICD Ludhiana,149.07,Deendayal Port (Kandla),1114.02,Sri Guru Ram Dass Jee International Airport (ATQ),73.14,Kartarpur Sahib ICP,38.81
MIRJANPUR,GURDASPUR,27899,village,Dina Nagar,4.16,ICD Ludhiana,137.87,Deendayal Port (Kandla),1110.33,Sri Guru Ram Dass Jee International Airport (ATQ),74.13,Kartarpur Sahib ICP,42.77
MOTH SARAI,GURDASPUR,28395,village,MUKERIAN,7.15,ICD Ludhiana,115.16,Deendayal Port (Kandla),1096.67,Sri Guru Ram Dass Jee International Airport (ATQ),73.35,Kartarpur Sahib ICP,50.74
MUGHALA,GURDASPUR,28396,village,MUKERIAN,7.2,ICD Ludhiana,114.56,Deendayal Port (Kandla),1096.28,Sri Guru Ram Dass Jee International Airport (ATQ),73.38,Kartarpur Sahib ICP,51.03
MUGHLANI CHAK,GURDASPUR,27836,village,Dina Nagar,11.88,ICD Ludhiana,143.09,Deendayal Port (Kandla),1108.3,Sri Guru Ram Dass Jee International Airport (ATQ),68.62,Kartarpur Sahib ICP,35.35
